time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-10-09T04:37:19.310Z,64.5598,-17.5741,7.71,4.8,mb,,61,1.626,0.36,us,usb000sk73,2015-01-06T23:49:48.040Z,"118 km WNW of Höfn, Iceland",earthquake,7.1,3.7,0.058,115,reviewed,us,us
2014-10-08T18:48:59.380Z,64.6032,-17.8498,7.87,4.6,mb,,121,1.502,0.7,us,usb000snhg,2015-01-06T23:49:47.040Z,"120 km S of Akureyri, Iceland",earthquake,10.4,4.8,0.102,31,reviewed,us,us
2014-10-08T15:24:16.530Z,64.6021,-17.4972,8.63,4.6,mb,,80,1.653,0.63,us,usb000sjzr,2015-01-06T23:49:47.040Z,"116 km WNW of Höfn, Iceland",earthquake,5.6,4.2,0.057,114,reviewed,us,us
2014-10-07T10:22:30.750Z,64.5298,-17.1994,4,5.5,mww,,44,1.79,0.66,us,usb000sjhk,2022-05-03T17:04:09.682Z,"100 km WNW of Höfn, Iceland",earthquake,7.4,1.8,,,reviewed,us,us
2014-10-07T03:51:38.190Z,64.6614,-17.8463,7.7,4.7,mb,,108,1.497,0.31,us,usb000sjf2,2014-12-23T01:42:05.040Z,"114 km S of Akureyri, Iceland",earthquake,10.3,4.7,0.078,61,reviewed,us,us
2014-10-07T00:33:49.870Z,64.6097,-17.646,7.41,4.4,mb,,117,1.588,0.68,us,usb000snf4,2014-12-23T01:42:05.040Z,"121 km S of Akureyri, Iceland",earthquake,9.1,4.7,0.108,29,reviewed,us,us
2014-10-06T19:03:36.860Z,64.6181,-17.4453,8.2,4.6,mb,,99,1.673,0.57,us,usb000sjah,2014-12-23T01:42:05.040Z,"114 km WNW of Höfn, Iceland",earthquake,9.2,4.4,0.061,89,reviewed,us,us
2014-10-06T15:07:32.250Z,64.5494,-17.7548,7.98,4.5,mb,,97,1.55,0.71,us,usb000snd1,2014-12-23T01:42:05.040Z,"126 km WNW of Höfn, Iceland",earthquake,9.9,4.8,0.116,29,reviewed,us,us
2014-10-06T11:04:07.110Z,64.6403,-17.4566,10,4.6,mb,,90,1.666,0.92,us,usb000sj57,2014-12-23T01:42:04.040Z,"116 km WNW of Höfn, Iceland",earthquake,8.7,1.8,0.054,124,reviewed,us,us
2014-10-05T16:58:58.180Z,64.5896,-17.3642,10.74,4.9,mb,,63,6.174,1.14,us,usb000siz3,2014-12-23T01:42:03.040Z,"110 km WNW of Höfn, Iceland",earthquake,8.2,3.7,0.042,219,reviewed,us,us
2014-10-05T11:14:27.770Z,64.5776,-17.5548,9.43,4.5,mb,,111,1.631,0.92,us,usb000siy5,2014-12-23T01:42:03.040Z,"118 km WNW of Höfn, Iceland",earthquake,8.6,4.7,0.081,57,reviewed,us,us
2014-10-05T03:54:56.260Z,64.6042,-17.5755,7.07,4.4,mb,,105,1.619,0.85,us,usb000siw5,2014-12-23T01:42:02.040Z,"120 km WNW of Höfn, Iceland",earthquake,7.9,4.3,0.078,64,reviewed,us,us
2014-10-04T18:55:09.730Z,64.6536,-17.5307,8.61,4.8,mb,,90,1.633,0.72,us,usb000sit7,2014-12-23T01:42:02.040Z,"117 km SSE of Akureyri, Iceland",earthquake,6.5,3,0.048,149,reviewed,us,us
2014-10-04T12:05:22.630Z,64.6203,-17.5307,9.16,4.9,mb,,60,1.637,0.77,us,usb000sird,2022-05-03T17:03:34.376Z,"118 km WNW of Höfn, Iceland",earthquake,7.6,3.9,0.038,252,reviewed,us,us
2014-10-04T05:57:01.480Z,64.5313,-17.7787,8.35,4.6,mb,,82,1.543,0.72,us,usb000siq7,2014-12-23T01:42:01.040Z,"127 km WNW of Höfn, Iceland",earthquake,6.8,4.4,0.058,103,reviewed,us,us
2014-10-04T02:24:33.670Z,64.362,-17.744,8.01,4.7,mb,,74,1.595,0.82,us,usb000sipc,2014-12-23T01:42:00.040Z,"123 km W of Höfn, Iceland",earthquake,7.8,4,0.063,102,reviewed,us,us
2014-10-03T22:02:47.920Z,64.3133,-18.2422,15.07,4.5,mb,,103,1.403,1.03,us,usb000smeu,2014-12-23T01:42:00.040Z,"139 km NE of Vestmannaeyjar, Iceland",earthquake,9.6,1.3,0.128,19,reviewed,us,us
2014-10-03T18:49:32.690Z,64.6788,-17.5131,7.63,4.5,mb,,105,1.639,0.6,us,usb000smej,2014-12-23T01:42:00.040Z,"115 km SSE of Akureyri, Iceland",earthquake,8,4.8,0.144,17,reviewed,us,us
2014-10-03T12:42:54.700Z,64.6141,-17.5472,10,4.7,mb,,88,1.63,0.76,us,usb000sih2,2014-12-23T01:42:00.040Z,"119 km WNW of Höfn, Iceland",earthquake,7.8,1.8,0.05,139,reviewed,us,us
2014-10-03T01:41:37.550Z,64.6103,-17.5157,10,4.8,mb,,60,1.644,0.73,us,usb000sid1,2014-12-23T01:41:59.040Z,"117 km WNW of Höfn, Iceland",earthquake,6.1,1.8,0.046,178,reviewed,us,us
2014-10-02T20:08:34.140Z,64.4168,-18.1164,10,4.4,mb,,89,1.424,0.71,us,usb000sm0s,2014-12-23T01:41:58.040Z,"141 km S of Akureyri, Iceland",earthquake,6.4,1.9,0.155,14,reviewed,us,us
2014-10-02T13:27:48.810Z,64.4518,-17.8099,9.18,4.5,mb,,85,1.545,1.21,us,usb000si4d,2014-12-23T01:41:57.040Z,"127 km W of Höfn, Iceland",earthquake,6.8,3.2,0.079,54,reviewed,us,us
2014-10-02T06:39:35.110Z,64.634,-17.4635,7.5,4.6,mb,,69,1.664,0.62,us,usb000si2s,2014-12-23T01:41:57.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.3,4,0.049,160,reviewed,us,us
2014-10-02T00:37:01.600Z,64.5978,-17.6197,8.27,4.9,mb,,63,1.601,0.45,us,usb000si1b,2014-12-23T01:41:57.040Z,"122 km WNW of Höfn, Iceland",earthquake,6.7,3.8,0.045,163,reviewed,us,us
2014-10-01T17:59:53.890Z,64.6446,-17.5005,8.6,4.6,mb,,107,1.647,0.53,us,usb000shuf,2014-12-23T01:41:57.040Z,"118 km WNW of Höfn, Iceland",earthquake,8,4.1,0.052,126,reviewed,us,us
2014-10-01T09:19:59.260Z,64.53,-17.9574,8.06,4.4,mb,,68,1.467,0.77,us,usb000shp1,2014-12-23T01:41:56.040Z,"128 km S of Akureyri, Iceland",earthquake,4.9,4.6,0.091,39,reviewed,us,us
2014-10-01T02:44:47.560Z,64.5609,-17.7804,7.94,4.6,mb,,106,1.537,0.65,us,usb000skr1,2014-12-23T01:41:56.040Z,"125 km S of Akureyri, Iceland",earthquake,8.7,4.3,0.122,24,reviewed,us,us
2014-09-30T19:24:49.340Z,64.5568,-17.3687,8.44,4.6,mb,,68,1.714,0.62,us,usb000shga,2014-12-20T00:54:04.040Z,"109 km WNW of Höfn, Iceland",earthquake,6.8,4.3,0.065,80,reviewed,us,us
2014-09-30T14:53:20.350Z,64.5774,-17.882,8.87,4.6,mb,,109,1.492,0.76,us,usb000shc8,2014-12-20T00:54:04.040Z,"123 km S of Akureyri, Iceland",earthquake,8.5,4.5,0.091,46,reviewed,us,us
2014-09-30T07:57:57.870Z,64.4994,-17.8963,6.08,4.5,mb,,107,1.498,1.04,us,usb000skny,2014-12-20T00:54:03.040Z,"132 km S of Akureyri, Iceland",earthquake,7.8,5.2,0.313,5,reviewed,us,us
2014-09-29T13:43:01.660Z,64.5075,-17.315,10,5.6,mww,,30,7.307,0.86,us,usb000sh06,2022-05-03T18:18:24.835Z,"105 km WNW of Höfn, Iceland",earthquake,7.8,1.8,,,reviewed,us,us
2014-09-29T10:37:17.170Z,64.6526,-17.7331,6.93,4.1,mb,,119,1.547,0.96,us,usb000sk97,2014-12-20T00:54:02.040Z,"116 km S of Akureyri, Iceland",earthquake,7.9,4,0.522,3,reviewed,us,us
2014-09-29T03:52:13.990Z,64.6666,-17.4701,8.21,4.8,mb,,75,1.658,0.74,us,usb000sgyl,2014-12-20T00:54:02.040Z,"117 km SSE of Akureyri, Iceland",earthquake,6.2,3.4,0.036,262,reviewed,us,us
2014-09-28T12:34:18.400Z,64.6353,-17.6219,9.56,4.7,mb,,97,1.596,0.75,us,usb000sgvl,2014-12-20T00:54:01.040Z,"118 km S of Akureyri, Iceland",earthquake,7,4,0.046,157,reviewed,us,us
2014-09-27T19:31:47.600Z,64.6287,-17.5641,7.62,4.8,mb,,75,1.621,0.44,us,usb000sgrt,2014-12-20T00:54:00.040Z,"120 km SSE of Akureyri, Iceland",earthquake,7.3,4.2,0.056,105,reviewed,us,us
2014-09-27T08:11:05.870Z,64.6071,-17.5876,5.21,4.4,mb,,99,1.614,0.54,us,usb000sjws,2014-12-20T00:53:59.040Z,"121 km WNW of Höfn, Iceland",earthquake,6.6,4.2,0.101,32,reviewed,us,us
2014-09-27T02:00:16.290Z,64.5888,-17.815,10,4.8,mb,,102,1.519,0.89,us,usb000sgmz,2014-12-20T00:53:59.040Z,"122 km S of Akureyri, Iceland",earthquake,7.4,1.9,0.063,101,reviewed,us,us
2014-09-26T18:54:56.940Z,64.5735,-17.6526,7.39,4.2,mb,,122,1.59,0.84,us,usb000sjwb,2014-12-20T00:53:59.040Z,"122 km WNW of Höfn, Iceland",earthquake,6.4,4.9,0.373,4,reviewed,us,us
2014-09-26T16:49:30.730Z,64.5604,-17.4878,11.05,4.9,mb,,69,1.662,0.94,us,usb000sgfk,2014-12-20T00:53:59.040Z,"114 km WNW of Höfn, Iceland",earthquake,7.9,4.2,0.073,63,reviewed,us,us
2014-09-25T19:55:24.390Z,64.5572,-17.8578,10,4.3,mb,,144,1.505,0.42,us,usb000sjh3,2014-12-20T00:53:58.040Z,"126 km S of Akureyri, Iceland",earthquake,12.2,2,0.377,3,reviewed,us,us
2014-09-25T16:35:18.850Z,64.6038,-17.4272,9.29,4.7,mb,,97,1.683,0.64,us,usb000sfyc,2014-12-20T00:53:57.040Z,"113 km WNW of Höfn, Iceland",earthquake,6.6,4.4,0.053,114,reviewed,us,us
2014-09-25T05:16:11.790Z,64.5817,-17.6649,7.98,4.3,mb,,66,1.584,0.64,us,usb000sjgk,2014-12-20T00:53:57.040Z,"123 km WNW of Höfn, Iceland",earthquake,7,4.6,0.09,39,reviewed,us,us
2014-09-25T05:00:06.780Z,64.5055,-17.5066,8.9,5.2,mww,,62,1.663,0.78,us,usb000sfsh,2022-05-03T17:02:28.429Z,"114 km WNW of Höfn, Iceland",earthquake,7.3,4,,,reviewed,us,us
2014-09-24T22:35:35.200Z,64.6342,-17.5823,10.07,4.9,mb,,75,1.613,0.65,us,usb000sfqz,2014-12-20T00:53:56.040Z,"119 km S of Akureyri, Iceland",earthquake,7,4.1,0.056,105,reviewed,us,us
2014-09-24T08:14:38.720Z,64.653,-17.5125,10,4.9,mb,,60,1.641,0.74,us,usb000sfh6,2014-12-20T00:53:55.040Z,"118 km SSE of Akureyri, Iceland",earthquake,7.6,1.8,0.041,220,reviewed,us,us
2014-09-23T13:44:25.850Z,64.6788,-17.5391,8.41,4.4,mb,,118,1.628,0.85,us,usb000sf8l,2014-12-19T00:05:27.040Z,"114 km SSE of Akureyri, Iceland",earthquake,9.2,4.8,0.139,20,reviewed,us,us
2014-09-23T04:33:59.300Z,64.8846,-17.5047,8.89,5.1,mb,,60,1.641,0.31,us,usb000sf5v,2014-12-19T00:05:26.040Z,"93 km SSE of Akureyri, Iceland",earthquake,7.1,3.6,0.032,344,reviewed,us,us
2014-09-22T18:45:48.120Z,64.6235,-17.8436,10,4.3,mb,,120,1.502,0.87,us,usb000sf0e,2014-12-19T00:05:26.040Z,"118 km S of Akureyri, Iceland",earthquake,9.4,1.9,0.169,11,reviewed,us,us
2014-09-22T13:36:04.490Z,64.5887,-17.7522,8.32,4.4,mb,,107,1.545,1.05,us,usb000sexe,2014-12-19T00:05:25.040Z,"123 km S of Akureyri, Iceland",earthquake,8.2,4.3,0.074,63,reviewed,us,us
2014-09-22T09:51:53.670Z,64.4807,-17.6938,10,4.6,mb,,114,1.588,1.38,us,usb000sewt,2014-12-19T00:05:25.040Z,"122 km W of Höfn, Iceland",earthquake,4.7,1.9,0.101,37,reviewed,us,us
2014-09-21T10:51:47.840Z,64.5212,-17.3866,5,5.4,mww,,45,1.712,0.8,us,usb000sepm,2022-05-03T17:02:08.319Z,"109 km WNW of Höfn, Iceland",earthquake,6.1,1.8,,,reviewed,us,us
2014-09-21T09:36:44.800Z,64.5983,-17.833,6.81,4.3,mb,,108,1.51,0.89,us,usb000sepa,2014-12-19T00:05:24.040Z,"121 km S of Akureyri, Iceland",earthquake,8.5,4.6,0.095,35,reviewed,us,us
2014-09-21T00:57:52.820Z,64.6819,-17.548,7.66,4.4,mb,,79,1.624,0.78,us,usb000sem4,2014-12-19T00:05:24.040Z,"114 km SSE of Akureyri, Iceland",earthquake,6.1,4.3,0.041,198,reviewed,us,us
2014-09-20T17:11:45.480Z,64.6444,-17.3839,10,4.8,mb,,81,1.697,1.41,us,usb000seif,2014-12-19T00:05:23.040Z,"113 km WNW of Höfn, Iceland",earthquake,8.1,1.9,0.051,134,reviewed,us,us
2014-09-20T17:05:50.050Z,64.4381,-17.8341,7.64,4.3,mb,,98,1.538,0.69,us,usb000shcy,2014-12-19T00:05:23.040Z,"128 km W of Höfn, Iceland",earthquake,8.7,5.2,0.103,30,reviewed,us,us
2014-09-20T01:10:14.340Z,64.6912,-17.2269,7.64,5,mb,,60,1.761,1.05,us,usb000sees,2014-12-19T00:05:22.040Z,"108 km WNW of Höfn, Iceland",earthquake,9.2,3.8,0.04,241,reviewed,us,us
2014-09-18T21:43:35.520Z,64.5674,-17.7245,7.88,4.5,mb,,83,1.56,0.87,us,usb000sh23,2014-12-19T00:05:21.040Z,"125 km S of Akureyri, Iceland",earthquake,8.4,4.6,0.107,26,reviewed,us,us
2014-09-18T14:21:48.920Z,64.6984,-17.162,6.89,5.3,mww,,74,1.788,1.41,us,usb000sdyi,2014-12-19T00:05:20.040Z,"106 km WNW of Höfn, Iceland",earthquake,7.4,4.4,,,reviewed,us,us
2014-09-18T03:17:10.630Z,64.7299,-17.7502,6.78,4.6,mb,,116,1.534,0.94,us,usb000sdta,2014-12-19T00:05:20.040Z,"107 km S of Akureyri, Iceland",earthquake,8.2,4.5,0.098,34,reviewed,us,us
2014-09-17T18:09:55.040Z,64.487,-17.8575,10,4.6,mb,,74,1.517,1.03,us,usb000sdl8,2014-12-19T00:05:19.040Z,"130 km W of Höfn, Iceland",earthquake,8.6,1.9,0.083,52,reviewed,us,us
2014-09-16T21:34:14.480Z,64.6493,-17.4933,5,5.1,mb,,45,1.65,0.66,us,usb000sd7k,2014-12-08T23:31:04.040Z,"118 km WNW of Höfn, Iceland",earthquake,6.8,1.8,0.042,192,reviewed,us,us
2014-09-16T14:48:00.560Z,64.5662,-17.515,8.83,4.6,mb,,61,1.65,0.63,us,usb000sczi,2014-12-08T23:31:03.040Z,"116 km WNW of Höfn, Iceland",earthquake,8.7,4,0.05,145,reviewed,us,us
2014-09-16T10:36:32.220Z,64.485,-17.9341,10,4,mb,,126,1.485,0.62,us,usb000sgb4,2014-12-08T23:31:03.040Z,"133 km S of Akureyri, Iceland",earthquake,8.7,1.9,0.3,4,reviewed,us,us
2014-09-15T08:05:02.090Z,64.5728,-17.3974,10,5.5,mww,,30,1.699,0.88,us,usb000scfz,2014-12-08T23:31:01.040Z,"111 km WNW of Höfn, Iceland",earthquake,6.5,1.8,,,reviewed,us,us
2014-09-14T14:06:45.620Z,64.566,-17.6466,7.97,4.6,mb,,61,1.594,0.74,us,usb000scae,2014-12-08T23:31:00.040Z,"122 km WNW of Höfn, Iceland",earthquake,7.2,3.8,0.035,268,reviewed,us,us
2014-09-14T06:54:03.920Z,64.3467,-17.9633,7.91,4.1,mb,,110,1.508,0.58,us,usb000sfl9,2014-12-08T23:31:00.040Z,"133 km W of Höfn, Iceland",earthquake,8,2.6,0.124,19,reviewed,us,us
2014-09-13T07:58:17.640Z,64.6764,-17.4362,8.33,5,mb,,69,1.672,0.51,us,usb000sc2f,2014-12-08T23:30:59.040Z,"116 km SSE of Akureyri, Iceland",earthquake,5.6,2.7,0.035,290,reviewed,us,us
2014-09-12T23:58:58.120Z,64.6184,-17.6543,9.22,4.6,mb,,105,1.584,0.81,us,usb000sc0e,2014-12-08T23:30:58.040Z,"120 km S of Akureyri, Iceland",earthquake,7.6,4.4,0.058,99,reviewed,us,us
2014-09-12T09:32:58.510Z,64.6601,-17.5812,10,4.5,mb,,114,1.611,0.95,us,usb000sf6t,2014-12-08T23:30:57.040Z,"116 km SSE of Akureyri, Iceland",earthquake,9,1.9,0.118,22,reviewed,us,us
2014-09-11T19:57:12.930Z,64.6308,-17.5574,10,5.1,mb,,107,1.624,0.89,us,usb000sbh0,2014-12-08T23:30:57.040Z,"119 km SSE of Akureyri, Iceland",earthquake,9.2,1.9,0.029,425,reviewed,us,us
2014-09-11T14:23:23.320Z,64.5569,-17.8721,6.47,4.1,mb,,120,1.499,0.65,us,usb000sbdn,2014-12-08T23:30:57.040Z,"126 km S of Akureyri, Iceland",earthquake,8.7,5,0.37,3,reviewed,us,us
2014-09-11T00:07:40.290Z,64.5326,-17.3433,7.56,5.3,mww,,45,1.728,0.52,us,usb000sb8r,2022-05-03T18:18:14.556Z,"107 km WNW of Höfn, Iceland",earthquake,6.6,3.6,,,reviewed,us,us
2014-09-10T05:28:32.790Z,64.6756,-17.6123,10,4.9,mb,,85,1.596,1.21,us,usb000sayy,2014-12-08T23:30:55.040Z,"114 km S of Akureyri, Iceland",earthquake,8.4,1.9,0.058,108,reviewed,us,us
2014-09-09T01:07:29.000Z,64.666,-17.374,7,5.2,mww,,,,0.45,us,usb000sal7,2022-05-03T17:01:03.549Z,"113 km WNW of Höfn, Iceland",earthquake,5.4,3.4,,,reviewed,rey,us
2014-09-08T16:27:16.980Z,64.7667,-16.9932,9.14,4.2,mb,,114,1.858,1.17,us,usb000sdjj,2014-12-05T23:36:39.040Z,"102 km WNW of Höfn, Iceland",earthquake,5.7,5,0.118,21,reviewed,us,us
2014-09-08T14:47:59.970Z,64.7008,-17.58,7.59,4.6,mb,,69,1.609,0.68,us,usb000sacd,2014-12-05T23:36:39.040Z,"112 km SSE of Akureyri, Iceland",earthquake,7.6,4.1,0.056,110,reviewed,us,us
2014-09-08T07:20:06.870Z,64.4575,-17.6073,10,4.5,mb,,111,1.63,1,us,usb000sa9q,2014-12-05T23:36:39.040Z,"117 km W of Höfn, Iceland",earthquake,8.6,1.9,0.056,114,reviewed,us,us
2014-09-08T06:15:43.590Z,64.6935,-17.715,10,4.4,mb,,105,1.551,0.92,us,usb000sa9k,2014-12-05T23:36:39.040Z,"111 km S of Akureyri, Iceland",earthquake,8.6,1.9,0.079,51,reviewed,us,us
2014-09-07T07:07:59.750Z,64.5442,-17.395,4.98,5.5,mww,,19,1.704,0.64,us,usb000sa3x,2022-05-03T18:18:09.154Z,"110 km WNW of Höfn, Iceland",earthquake,6.2,3.1,,,reviewed,us,us
2014-09-07T03:27:44.310Z,64.6767,-17.6381,10,4.3,mb,,83,1.585,0.96,us,usb000sa65,2014-12-05T23:36:37.040Z,"114 km S of Akureyri, Iceland",earthquake,8.5,1.9,0.094,45,reviewed,us,us
2014-09-06T14:32:15.300Z,64.4357,-17.7916,10,4,mb,,148,1.556,0.64,us,usb000sd1u,2014-12-05T23:36:36.040Z,"126 km W of Höfn, Iceland",earthquake,10,1.9,0.518,1,reviewed,us,us
2014-09-06T05:40:51.010Z,64.7001,-17.4281,5,4.8,mb,,74,1.674,0.93,us,usb000s9va,2014-12-05T23:36:34.040Z,"113 km SSE of Akureyri, Iceland",earthquake,7.6,1.7,0.048,145,reviewed,us,us
2014-09-05T23:45:49.620Z,64.6047,-17.7724,8.19,4.4,mb,,67,1.535,0.77,us,usb000sd0z,2014-12-05T23:36:34.040Z,"121 km S of Akureyri, Iceland",earthquake,8.5,4.6,0.064,74,reviewed,us,us
2014-09-05T01:19:38.760Z,64.6788,-17.2428,10,5.3,mww,,20,1.755,0.78,us,usb000s9cv,2014-12-05T23:36:32.040Z,"108 km WNW of Höfn, Iceland",earthquake,4.4,1.7,,,reviewed,us,us
2014-09-04T23:34:13.810Z,64.3405,-17.8353,8.58,4.2,mb,,76,1.563,0.89,us,usb000sckk,2014-12-05T23:36:32.040Z,"127 km W of Höfn, Iceland",earthquake,5.4,4.8,0.077,57,reviewed,us,us
2014-09-04T23:33:25.870Z,64.5433,-17.5292,7.22,4.3,mb,,73,1.647,0.68,us,usb000s9bx,2014-12-05T23:36:32.040Z,"116 km WNW of Höfn, Iceland",earthquake,7.4,3.3,0.064,76,reviewed,us,us
2014-09-04T07:02:03.770Z,67.309,-19.0591,10,4.3,mb,,102,2.734,1.25,us,usb000scjs,2014-12-05T23:36:31.040Z,"129 km N of Siglufjörður, Iceland",earthquake,9.1,1.7,0.265,5,reviewed,us,us
2014-09-04T03:44:49.310Z,64.5509,-17.7607,7.3,4.3,mb,,115,1.547,0.38,us,usc000s9uv,2014-12-05T23:36:31.040Z,"127 km S of Akureyri, Iceland",earthquake,8.8,4.6,0.177,11,reviewed,us,us
2014-09-03T03:09:55.710Z,64.7055,-17.4648,5,5.4,mww,,39,1.658,0.81,us,usc000s96j,2014-12-05T23:36:30.040Z,"112 km SSE of Akureyri, Iceland",earthquake,6.2,1.8,,,reviewed,us,us
2014-09-02T22:53:39.430Z,64.6507,-17.6617,10,4.6,mb,,87,1.577,0.82,us,usc000s95r,2014-11-29T00:09:25.000Z,"116 km S of Akureyri, Iceland",earthquake,7.8,1.8,0.064,93,reviewed,us,us
2014-09-02T13:55:04.240Z,64.5586,-17.371,8.05,4.5,mb,,75,1.713,0.75,us,usc000s8x0,2014-11-29T00:09:25.000Z,"109 km WNW of Höfn, Iceland",earthquake,2.2,4.4,0.078,58,reviewed,us,us
2014-09-02T11:26:53.220Z,64.6642,-17.4652,10,4.5,mb,,109,1.66,1.09,us,usc000s8wn,2014-11-29T00:09:25.000Z,"117 km SSE of Akureyri, Iceland",earthquake,3.6,1.9,0.081,53,reviewed,us,us
2014-09-01T11:41:09.540Z,64.681,-17.495,0,5.5,mww,,49,1.646,0.7,us,usc000s8ny,2022-05-03T17:00:19.906Z,"115 km SSE of Akureyri, Iceland",earthquake,3.8,1.7,,,reviewed,us,us
2014-09-01T08:58:14.150Z,64.6045,-17.598,9.51,4.9,mb,,34,1.609,0.76,us,usc000s8ng,2014-11-29T00:09:24.000Z,"121 km WNW of Höfn, Iceland",earthquake,7.1,3.7,0.033,319,reviewed,us,us
2014-09-01T04:59:23.970Z,64.5122,-17.7682,7.13,4.3,mb,,124,1.551,0.64,us,usb000sbp3,2014-11-29T00:09:23.000Z,"126 km WNW of Höfn, Iceland",earthquake,8.6,5,0.177,10,reviewed,us,us
2014-08-31T16:12:34.900Z,64.6491,-17.5222,8.19,4.7,mb,,29,1.637,0.57,us,usc000s8hy,2014-11-29T00:09:23.000Z,"118 km SSE of Akureyri, Iceland",earthquake,6.6,3.7,0.037,246,reviewed,us,us
2014-08-31T12:01:48.010Z,64.6449,-17.4576,11.09,5.1,mb,,85,1.665,0.98,us,usc000s8gd,2014-11-29T00:09:22.000Z,"116 km WNW of Höfn, Iceland",earthquake,7.4,3.9,0.037,263,reviewed,us,us
2014-08-30T07:03:04.140Z,64.5926,-17.4932,6,5.4,mww,,30,1.656,0.89,us,usc000s88v,2022-05-03T17:00:05.999Z,"116 km WNW of Höfn, Iceland",earthquake,7.3,1.8,,,reviewed,us,us
2014-08-30T02:35:37.090Z,64.5495,-17.9145,10,4.2,mb,,116,1.482,1.01,us,usb000sb2r,2014-11-29T00:09:20.000Z,"126 km S of Akureyri, Iceland",earthquake,6.5,1.8,0.147,20,reviewed,us,us
2014-08-29T12:21:49.330Z,64.7226,-17.3446,10,5.4,mww,,45,1.708,0.86,us,usc000s7zs,2014-11-29T00:09:20.000Z,"111 km S of Laugar, Iceland",earthquake,7,1.8,,,reviewed,us,us
2014-08-29T11:15:01.440Z,64.5639,-17.7685,8,4.3,mb,,114,1.542,1.16,us,usb000sb0z,2014-11-29T00:09:20.000Z,"125 km S of Akureyri, Iceland",earthquake,9,4.7,0.117,23,reviewed,us,us
2014-08-28T08:13:42.220Z,64.6928,-17.3877,4,5.4,mww,,61,1.692,0.93,us,usc000s7ks,2014-11-29T00:09:17.000Z,"114 km S of Laugar, Iceland",earthquake,7.3,1.8,,,reviewed,us,us
2014-08-28T08:11:51.920Z,64.5699,-17.8074,7.2,4.2,mb,,117,1.524,1.24,us,usb000sapk,2014-11-29T00:09:17.000Z,"124 km S of Akureyri, Iceland",earthquake,9.5,5,0.176,10,reviewed,us,us
2014-08-28T01:30:53.400Z,64.5188,-17.756,7.06,4,mb,,124,1.555,0.45,us,usb000sapa,2014-11-29T00:09:17.000Z,"126 km WNW of Höfn, Iceland",earthquake,7.8,5,0.232,7,reviewed,us,us
2014-08-27T23:53:46.320Z,64.6101,-17.6711,7.18,4.5,mb,,114,1.578,0.62,us,usc000s7ih,2014-11-29T00:09:17.000Z,"121 km S of Akureyri, Iceland",earthquake,7.5,4.6,0.074,59,reviewed,us,us
2014-08-27T02:50:36.410Z,64.446,-17.648,9,5.3,mww,,76,1.615,0.29,us,usc000s7bm,2014-11-29T00:09:16.000Z,"119 km W of Höfn, Iceland",earthquake,6.4,1.8,,,reviewed,us,us
2014-08-27T01:52:03.420Z,65.0052,-16.9166,7.9,4.5,mb,,101,1.9,0.74,us,usc000s7bj,2014-11-29T00:09:16.000Z,"82 km SSE of Laugar, Iceland",earthquake,6.4,4.4,0.09,36,reviewed,us,us
2014-08-27T00:16:29.190Z,64.5336,-17.7281,3.7,5.3,mww,,40,1.564,0.89,us,usc000s7al,2022-05-03T16:59:47.568Z,"125 km WNW of Höfn, Iceland",earthquake,6.1,3.3,,,reviewed,us,us
2014-08-26T11:56:46.870Z,64.6564,-17.149,10,4.2,mb,,118,1.797,1.41,us,usb000s9rn,2014-11-22T02:06:37.000Z,"103 km WNW of Höfn, Iceland",earthquake,5.6,1.9,0.167,10,reviewed,us,us
2014-08-26T01:26:08.320Z,64.6384,-17.5183,10,5.3,mww,,61,1.64,0.44,us,usb000s65z,2014-11-22T02:06:36.000Z,"119 km WNW of Höfn, Iceland",earthquake,6.4,1.8,,,reviewed,us,us
2014-08-25T22:21:31.600Z,64.593,-17.4885,8.65,4.2,mb,,121,1.658,0.72,us,usb000s9qu,2014-11-22T02:06:36.000Z,"116 km WNW of Höfn, Iceland",earthquake,7.7,4.6,0.107,24,reviewed,us,us
2014-08-25T16:19:04.370Z,64.4529,-17.7765,9.24,5,mb,,92,1.559,0.7,us,usb000s61f,2014-11-22T02:06:36.000Z,"125 km W of Höfn, Iceland",earthquake,7.5,4.2,0.047,153,reviewed,us,us
2014-08-24T20:39:13.580Z,64.5645,-17.457,7.68,5.3,mww,,76,1.675,0.98,us,usb000s5wd,2022-05-03T16:59:46.579Z,"113 km WNW of Höfn, Iceland",earthquake,6.2,3.4,,,reviewed,us,us
2014-08-24T15:00:13.630Z,64.5267,-17.41,12.03,4.8,mb,,63,1.701,0.9,us,usb000s5v5,2014-11-22T02:06:34.000Z,"110 km WNW of Höfn, Iceland",earthquake,7.6,4,0.04,210,reviewed,us,us
2014-08-24T05:33:44.950Z,64.5178,-17.5417,10,4.9,mb,,46,1.646,0.58,us,usb000s5t3,2014-11-22T02:06:32.000Z,"116 km WNW of Höfn, Iceland",earthquake,6.1,1.8,0.033,313,reviewed,us,us
2014-08-24T00:09:53.910Z,64.6693,-17.4474,6.2,5.3,mb,,32,1.668,0.69,us,usb000s5s0,2014-11-22T02:06:32.000Z,"116 km SSE of Akureyri, Iceland",earthquake,6.4,3.5,0.023,644,reviewed,us,us
